object_id,source_row,cluster,profile_label,G1,G2,absences,studytime,failures,G3_post_hoc,attendance_based_support_need,emerging_performance_support_need,compounded_academic_support_need,maximum,union
POR-0466,465,1,higher_academic_support_need_profile,9,8,9,2,1,8.0,0.0,0.0,0.46856249999999994,0.46856249999999994,0.46856249999999994
POR-0467,466,1,higher_academic_support_need_profile,10,9,0,1,0,11.0,0.0,0.2166666666666667,0.459,0.459,0.5762166666666667
POR-0468,467,0,stronger_academic_profile,14,13,1,2,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0469,468,0,stronger_academic_profile,13,12,1,1,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0470,469,0,stronger_academic_profile,13,12,0,2,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0471,470,0,stronger_academic_profile,13,12,4,2,0,12.0,0.15,0.0,0.0,0.15,0.15
POR-0472,471,1,higher_academic_support_need_profile,12,11,2,2,1,12.0,0.0,0.21666666666666667,0.3,0.3,0.4516666666666666
POR-0473,472,0,stronger_academic_profile,14,14,0,1,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0474,473,1,higher_academic_support_need_profile,10,8,4,1,0,10.0,0.0,0.2166666666666667,0.459,0.459,0.5762166666666667
POR-0475,474,1,higher_academic_support_need_profile,10,11,2,1,0,11.0,0.0,0.21666666666666667,0.2295,0.2295,0.3964416666666667
POR-0476,475,0,stronger_academic_profile,12,13,0,3,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0477,476,1,higher_academic_support_need_profile,10,8,2,1,0,8.0,0.0,0.2166666666666667,0.459,0.459,0.5762166666666667
POR-0478,477,1,higher_academic_support_need_profile,12,10,11,1,0,11.0,0.2,0.43333333333333335,0.0,0.43333333333333335,0.5466666666666666
POR-0479,478,1,higher_academic_support_need_profile,7,7,0,2,3,8.0,0.0,0.0,0.6885,0.6885,0.6885
POR-0480,479,1,higher_academic_support_need_profile,9,9,4,1,0,10.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0481,480,1,higher_academic_support_need_profile,9,9,0,1,1,10.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0482,481,1,higher_academic_support_need_profile,9,10,2,1,0,11.0,0.0,0.0,0.459,0.459,0.459
POR-0483,482,1,higher_academic_support_need_profile,9,10,0,1,0,9.0,0.0,0.0,0.459,0.459,0.459
POR-0484,483,1,higher_academic_support_need_profile,9,10,1,2,0,11.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0485,484,1,higher_academic_support_need_profile,7,7,6,1,0,8.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0486,485,1,higher_academic_support_need_profile,11,10,0,2,0,11.0,0.0,0.43333333333333335,0.2295,0.43333333333333335,0.5633833333333333
POR-0487,486,1,higher_academic_support_need_profile,9,10,1,1,1,10.0,0.0,0.0,0.459,0.459,0.459
POR-0488,487,1,higher_academic_support_need_profile,7,9,6,3,2,10.0,0.0,0.0,0.51,0.51,0.51
POR-0489,488,1,higher_academic_support_need_profile,7,9,6,3,1,9.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0490,489,1,higher_academic_support_need_profile,8,9,0,1,1,10.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0491,490,1,higher_academic_support_need_profile,9,11,4,1,1,10.0,0.0,0.0,0.3,0.3,0.3
POR-0492,491,1,higher_academic_support_need_profile,7,8,12,2,1,9.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0493,492,1,higher_academic_support_need_profile,8,10,2,2,0,10.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0494,493,1,higher_academic_support_need_profile,9,9,5,1,0,10.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0495,494,1,higher_academic_support_need_profile,8,9,0,2,0,9.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0496,495,0,stronger_academic_profile,14,13,0,1,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0497,496,0,stronger_academic_profile,14,14,2,1,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0498,497,0,stronger_academic_profile,10,11,0,4,1,10.0,0.0,0.21666666666666667,0.2295,0.2295,0.3964416666666667
POR-0499,498,0,stronger_academic_profile,14,13,0,2,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0500,499,0,stronger_academic_profile,17,16,0,1,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0501,500,1,higher_academic_support_need_profile,6,7,12,1,1,7.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0502,501,0,stronger_academic_profile,14,12,8,1,0,13.0,0.44999999999999996,0.0,0.0,0.44999999999999996,0.44999999999999996
POR-0503,502,1,higher_academic_support_need_profile,10,8,2,4,1,9.0,0.0,0.2166666666666667,0.255,0.255,0.41641666666666666
POR-0504,503,0,stronger_academic_profile,14,14,0,4,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0505,504,0,stronger_academic_profile,12,13,0,3,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0506,505,1,higher_academic_support_need_profile,11,11,0,1,0,11.0,0.0,0.21666666666666667,0.2295,0.2295,0.3964416666666667
POR-0507,506,1,higher_academic_support_need_profile,11,9,8,2,1,10.0,0.0,0.4333333333333334,0.3,0.4333333333333334,0.6033333333333334
POR-0508,507,0,stronger_academic_profile,11,11,0,3,0,10.0,0.0,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667
POR-0509,508,1,higher_academic_support_need_profile,10,9,0,1,1,9.0,0.0,0.2166666666666667,0.459,0.459,0.5762166666666667
POR-0510,509,0,stronger_academic_profile,16,17,0,2,0,18.0,0.0,0.0,0.0,0.0,0.0
POR-0511,510,0,stronger_academic_profile,15,17,0,2,0,17.0,0.0,0.0,0.0,0.0,0.0
POR-0512,511,1,higher_academic_support_need_profile,11,9,1,2,0,10.0,0.0,0.4333333333333334,0.2295,0.4333333333333334,0.5633833333333333
POR-0513,512,1,higher_academic_support_need_profile,7,7,9,2,1,7.0,0.0,0.0,0.46856249999999994,0.46856249999999994,0.46856249999999994
POR-0514,513,1,higher_academic_support_need_profile,8,6,0,1,0,8.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0515,514,1,higher_academic_support_need_profile,7,6,2,1,0,7.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0516,515,1,higher_academic_support_need_profile,9,8,8,2,0,10.0,0.0,0.0,0.40162499999999995,0.40162499999999995,0.40162499999999995
POR-0517,516,0,stronger_academic_profile,14,16,0,2,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0518,517,0,stronger_academic_profile,14,14,0,1,0,15.0,0.0,0.0,0.0,0.0,0.0
POR-0519,518,1,higher_academic_support_need_profile,8,5,8,2,1,8.0,0.0,0.0,0.40162499999999995,0.40162499999999995,0.40162499999999995
POR-0520,519,1,higher_academic_support_need_profile,8,7,0,2,0,0.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0521,520,1,higher_academic_support_need_profile,6,8,6,2,0,8.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0522,521,1,higher_academic_support_need_profile,8,10,0,2,0,10.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0523,522,1,higher_academic_support_need_profile,8,8,4,2,0,8.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0524,523,1,higher_academic_support_need_profile,5,6,2,4,0,6.0,0.0,0.0,0.0,0.0,0.0
POR-0525,524,1,higher_academic_support_need_profile,7,9,2,2,0,8.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0526,525,0,stronger_academic_profile,15,14,0,3,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0527,526,0,stronger_academic_profile,13,14,1,1,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0528,527,1,higher_academic_support_need_profile,10,9,0,3,0,10.0,0.0,0.2166666666666667,0.0,0.2166666666666667,0.2166666666666667
POR-0529,528,1,higher_academic_support_need_profile,9,9,5,1,0,9.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0530,529,1,higher_academic_support_need_profile,11,11,1,1,0,11.0,0.0,0.21666666666666667,0.2295,0.2295,0.3964416666666667
POR-0531,530,1,higher_academic_support_need_profile,7,10,8,1,0,9.0,0.0,0.0,0.459,0.459,0.459
POR-0532,531,1,higher_academic_support_need_profile,10,10,0,2,0,10.0,0.0,0.2166666666666667,0.26775,0.26775,0.4264041666666667
POR-0533,532,1,higher_academic_support_need_profile,9,7,2,2,0,8.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0534,533,0,stronger_academic_profile,14,15,0,2,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0535,534,1,higher_academic_support_need_profile,11,12,0,1,0,12.0,0.0,0.0,0.0,0.0,0.0
POR-0536,535,1,higher_academic_support_need_profile,9,11,11,2,0,10.0,0.0,0.0,0.2295,0.2295,0.2295
POR-0537,536,0,stronger_academic_profile,13,14,8,4,0,14.0,0.44999999999999996,0.0,0.0,0.44999999999999996,0.44999999999999996
POR-0538,537,1,higher_academic_support_need_profile,12,13,11,1,0,12.0,0.6,0.0,0.0,0.6,0.6
POR-0539,538,0,stronger_academic_profile,11,11,2,3,0,11.0,0.0,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667
POR-0540,539,1,higher_academic_support_need_profile,9,10,8,2,0,10.0,0.0,0.0,0.40162499999999995,0.40162499999999995,0.40162499999999995
POR-0541,540,1,higher_academic_support_need_profile,9,11,5,1,0,11.0,0.0,0.0,0.2295,0.2295,0.2295
POR-0542,541,1,higher_academic_support_need_profile,11,9,0,2,0,11.0,0.0,0.4333333333333334,0.2295,0.4333333333333334,0.5633833333333333
POR-0543,542,0,stronger_academic_profile,10,11,1,3,0,12.0,0.0,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667
POR-0544,543,1,higher_academic_support_need_profile,9,9,2,1,3,8.0,0.0,0.0,0.9,0.9,0.9
POR-0545,544,1,higher_academic_support_need_profile,12,11,2,1,0,12.0,0.0,0.21666666666666667,0.0,0.21666666666666667,0.21666666666666667
POR-0546,545,1,higher_academic_support_need_profile,8,9,8,2,1,8.0,0.0,0.0,0.40162499999999995,0.40162499999999995,0.40162499999999995
POR-0547,546,0,stronger_academic_profile,13,15,0,2,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0548,547,1,higher_academic_support_need_profile,10,11,0,1,0,11.0,0.0,0.21666666666666667,0.2295,0.2295,0.3964416666666667
POR-0549,548,1,higher_academic_support_need_profile,11,10,2,2,0,11.0,0.0,0.43333333333333335,0.2295,0.43333333333333335,0.5633833333333333
POR-0550,549,0,stronger_academic_profile,17,18,0,2,0,18.0,0.0,0.0,0.0,0.0,0.0
POR-0551,550,0,stronger_academic_profile,12,13,0,2,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0552,551,0,stronger_academic_profile,13,14,0,2,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0553,552,1,higher_academic_support_need_profile,9,9,2,2,2,10.0,0.0,0.0,0.51,0.51,0.51
POR-0554,553,1,higher_academic_support_need_profile,11,11,4,1,0,12.0,0.15,0.21666666666666667,0.2295,0.2295,0.48697541666666677
POR-0555,554,1,higher_academic_support_need_profile,10,11,3,1,0,10.0,0.075,0.21666666666666667,0.2295,0.2295,0.4417085416666667
POR-0556,555,0,stronger_academic_profile,13,14,5,3,0,13.0,0.22499999999999998,0.0,0.0,0.22499999999999998,0.22499999999999998
POR-0557,556,1,higher_academic_support_need_profile,9,10,4,1,0,11.0,0.0,0.0,0.459,0.459,0.459
POR-0558,557,1,higher_academic_support_need_profile,7,9,2,2,3,10.0,0.0,0.0,0.6885,0.6885,0.6885
POR-0559,558,1,higher_academic_support_need_profile,8,13,0,1,0,10.0,0.0,0.0,0.0,0.0,0.0
POR-0560,559,1,higher_academic_support_need_profile,12,12,0,1,1,13.0,0.0,0.0,0.3,0.3,0.3
POR-0561,560,1,higher_academic_support_need_profile,10,9,0,1,0,10.0,0.0,0.2166666666666667,0.459,0.459,0.5762166666666667
POR-0562,561,1,higher_academic_support_need_profile,10,9,6,2,0,10.0,0.0,0.2166666666666667,0.26775,0.26775,0.4264041666666667
POR-0563,562,0,stronger_academic_profile,11,13,0,2,0,12.0,0.0,0.0,0.0,0.0,0.0
POR-0564,563,1,higher_academic_support_need_profile,7,0,0,1,1,0.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0565,564,1,higher_academic_support_need_profile,11,9,2,1,0,10.0,0.0,0.4333333333333334,0.2295,0.4333333333333334,0.5633833333333333
POR-0566,565,1,higher_academic_support_need_profile,10,10,0,1,0,9.0,0.0,0.2166666666666667,0.459,0.459,0.5762166666666667
POR-0567,566,1,higher_academic_support_need_profile,9,7,2,1,1,9.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0568,567,1,higher_academic_support_need_profile,4,0,0,1,1,0.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0569,568,1,higher_academic_support_need_profile,6,11,4,1,3,9.0,0.0,0.0,0.9,0.9,0.9
POR-0570,569,1,higher_academic_support_need_profile,4,8,9,2,2,8.0,0.0,0.0,0.51,0.51,0.51
POR-0571,570,1,higher_academic_support_need_profile,7,8,6,1,0,8.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0572,571,1,higher_academic_support_need_profile,8,9,4,1,3,9.0,0.0,0.0,0.9,0.9,0.9
POR-0573,572,1,higher_academic_support_need_profile,5,5,8,2,2,7.0,0.0,0.0,0.51,0.51,0.51
POR-0574,573,1,higher_academic_support_need_profile,7,9,9,1,0,10.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0575,574,1,higher_academic_support_need_profile,8,11,12,1,1,10.0,0.0,0.0,0.3,0.3,0.3
POR-0576,575,1,higher_academic_support_need_profile,10,11,8,1,0,10.0,0.2,0.21666666666666667,0.2295,0.2295,0.5171533333333334
POR-0577,576,1,higher_academic_support_need_profile,9,10,8,1,0,11.0,0.0,0.0,0.459,0.459,0.459
POR-0578,577,1,higher_academic_support_need_profile,10,9,8,2,1,11.0,0.0,0.2166666666666667,0.40162499999999995,0.40162499999999995,0.5312729166666667
POR-0579,578,1,higher_academic_support_need_profile,8,9,4,2,1,10.0,0.0,0.0,0.3,0.3,0.3
POR-0580,579,1,higher_academic_support_need_profile,9,10,0,1,0,9.0,0.0,0.0,0.459,0.459,0.459
POR-0581,580,1,higher_academic_support_need_profile,8,9,4,1,1,10.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0582,581,1,higher_academic_support_need_profile,6,8,2,2,2,8.0,0.0,0.0,0.51,0.51,0.51
POR-0583,582,1,higher_academic_support_need_profile,6,8,0,1,0,7.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0584,583,1,higher_academic_support_need_profile,8,6,0,1,1,0.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0585,584,1,higher_academic_support_need_profile,10,11,0,1,0,11.0,0.0,0.21666666666666667,0.2295,0.2295,0.3964416666666667
POR-0586,585,1,higher_academic_support_need_profile,8,7,5,3,0,8.0,0.0,0.0,0.20081249999999998,0.20081249999999998,0.20081249999999998
POR-0587,586,1,higher_academic_support_need_profile,8,8,0,2,0,0.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0588,587,1,higher_academic_support_need_profile,7,6,3,2,1,8.0,0.0,0.0,0.3,0.3,0.3
POR-0589,588,1,higher_academic_support_need_profile,8,10,0,1,0,9.0,0.0,0.0,0.459,0.459,0.459
POR-0590,589,1,higher_academic_support_need_profile,7,10,0,1,0,10.0,0.0,0.0,0.459,0.459,0.459
POR-0591,590,1,higher_academic_support_need_profile,7,8,3,2,2,7.0,0.0,0.0,0.51,0.51,0.51
POR-0592,591,0,stronger_academic_profile,12,13,2,2,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0593,592,1,higher_academic_support_need_profile,11,12,0,1,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0594,593,0,stronger_academic_profile,12,13,0,2,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0595,594,0,stronger_academic_profile,18,18,0,2,0,18.0,0.0,0.0,0.0,0.0,0.0
POR-0596,595,0,stronger_academic_profile,17,17,3,1,0,17.0,0.075,0.0,0.0,0.075,0.075
POR-0597,596,0,stronger_academic_profile,17,18,0,2,0,18.0,0.0,0.0,0.0,0.0,0.0
POR-0598,597,1,higher_academic_support_need_profile,9,0,0,2,1,0.0,0.0,0.0,0.3,0.3,0.3
POR-0599,598,1,higher_academic_support_need_profile,10,11,8,1,0,11.0,0.2,0.21666666666666667,0.2295,0.2295,0.5171533333333334
POR-0600,599,0,stronger_academic_profile,12,13,5,1,0,14.0,0.22499999999999998,0.0,0.0,0.22499999999999998,0.22499999999999998
POR-0601,600,0,stronger_academic_profile,12,13,4,1,0,14.0,0.15,0.0,0.0,0.15,0.15
POR-0602,601,1,higher_academic_support_need_profile,8,8,4,2,0,10.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0603,602,0,stronger_academic_profile,11,12,0,3,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0604,603,1,higher_academic_support_need_profile,5,0,0,2,0,0.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0605,604,1,higher_academic_support_need_profile,9,10,2,2,1,10.0,0.0,0.0,0.3,0.3,0.3
POR-0606,605,1,higher_academic_support_need_profile,5,0,0,1,1,0.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0607,606,0,stronger_academic_profile,18,18,0,4,0,18.0,0.0,0.0,0.0,0.0,0.0
POR-0608,607,1,higher_academic_support_need_profile,11,11,5,2,0,12.0,0.22499999999999998,0.21666666666666667,0.2295,0.2295,0.5322422916666666
POR-0609,608,1,higher_academic_support_need_profile,8,10,2,2,0,11.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0610,609,0,stronger_academic_profile,11,11,0,2,0,12.0,0.0,0.21666666666666667,0.2295,0.2295,0.3964416666666667
POR-0611,610,1,higher_academic_support_need_profile,8,0,0,2,3,0.0,0.0,0.0,0.6885,0.6885,0.6885
POR-0612,611,0,stronger_academic_profile,14,14,5,3,0,15.0,0.22499999999999998,0.0,0.0,0.22499999999999998,0.22499999999999998
POR-0613,612,1,higher_academic_support_need_profile,10,11,4,2,1,11.0,0.15,0.21666666666666667,0.3,0.3,0.5339166666666667
POR-0614,613,1,higher_academic_support_need_profile,10,10,0,2,0,10.0,0.0,0.2166666666666667,0.26775,0.26775,0.4264041666666667
POR-0615,614,0,stronger_academic_profile,12,12,2,2,0,12.0,0.0,0.0,0.0,0.0,0.0
POR-0616,615,0,stronger_academic_profile,15,14,0,2,0,15.0,0.0,0.0,0.0,0.0,0.0
POR-0617,616,0,stronger_academic_profile,14,13,2,1,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0618,617,0,stronger_academic_profile,19,17,0,3,0,18.0,0.0,0.0,0.0,0.0,0.0
POR-0619,618,0,stronger_academic_profile,16,15,0,2,0,15.0,0.0,0.0,0.0,0.0,0.0
POR-0620,619,0,stronger_academic_profile,13,12,6,2,0,13.0,0.3,0.0,0.0,0.3,0.3
POR-0621,620,0,stronger_academic_profile,15,14,4,2,0,15.0,0.15,0.0,0.0,0.15,0.15
POR-0622,621,0,stronger_academic_profile,13,13,0,2,0,13.0,0.0,0.0,0.0,0.0,0.0
POR-0623,622,1,higher_academic_support_need_profile,8,10,0,2,0,9.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0624,623,0,stronger_academic_profile,15,16,0,3,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0625,624,1,higher_academic_support_need_profile,8,8,0,1,1,9.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0626,625,1,higher_academic_support_need_profile,10,10,0,1,0,10.0,0.0,0.2166666666666667,0.459,0.459,0.5762166666666667
POR-0627,626,1,higher_academic_support_need_profile,7,5,0,2,0,0.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0628,627,1,higher_academic_support_need_profile,9,10,3,1,0,10.0,0.0,0.0,0.459,0.459,0.459
POR-0629,628,1,higher_academic_support_need_profile,10,11,8,3,0,12.0,0.2,0.21666666666666667,0.2295,0.2295,0.5171533333333334
POR-0630,629,1,higher_academic_support_need_profile,7,8,4,1,0,9.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0631,630,0,stronger_academic_profile,15,17,0,3,0,17.0,0.0,0.0,0.0,0.0,0.0
POR-0632,631,0,stronger_academic_profile,10,11,4,3,0,12.0,0.15,0.21666666666666667,0.133875,0.21666666666666667,0.42330510416666667
POR-0633,632,1,higher_academic_support_need_profile,7,8,4,2,1,9.0,0.0,0.0,0.3,0.3,0.3
POR-0634,633,0,stronger_academic_profile,13,14,1,2,0,14.0,0.0,0.0,0.0,0.0,0.0
POR-0635,634,0,stronger_academic_profile,16,16,1,2,0,16.0,0.0,0.0,0.0,0.0,0.0
POR-0636,635,1,higher_academic_support_need_profile,8,9,10,2,0,9.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0637,636,0,stronger_academic_profile,17,18,4,2,0,19.0,0.15,0.0,0.0,0.15,0.15
POR-0638,637,1,higher_academic_support_need_profile,7,7,0,1,0,0.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0639,638,0,stronger_academic_profile,14,15,4,2,0,16.0,0.15,0.0,0.0,0.15,0.15
POR-0640,639,1,higher_academic_support_need_profile,5,8,0,1,1,0.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0641,640,1,higher_academic_support_need_profile,7,7,0,1,1,0.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0642,641,0,stronger_academic_profile,14,17,0,3,0,15.0,0.0,0.0,0.0,0.0,0.0
POR-0643,642,1,higher_academic_support_need_profile,6,9,0,2,0,11.0,0.0,0.0,0.26775,0.26775,0.26775
POR-0644,643,1,higher_academic_support_need_profile,7,9,4,1,0,10.0,0.0,0.0,0.5355,0.5355,0.5355
POR-0645,644,1,higher_academic_support_need_profile,10,11,4,3,1,10.0,0.15,0.21666666666666667,0.2295,0.2295,0.48697541666666677
POR-0646,645,0,stronger_academic_profile,15,15,4,2,0,16.0,0.15,0.0,0.0,0.15,0.15
POR-0647,646,0,stronger_academic_profile,11,12,6,2,0,9.0,0.3,0.0,0.0,0.3,0.3
POR-0648,647,1,higher_academic_support_need_profile,10,10,6,1,0,10.0,0.2,0.2166666666666667,0.459,0.459,0.6609733333333333
POR-0649,648,1,higher_academic_support_need_profile,10,11,4,1,0,11.0,0.15,0.21666666666666667,0.2295,0.2295,0.48697541666666677
